url,has_icon,favicon_diff_domain,favicon_invalid_ext,anchor_tags_present,anchor_empty_href,anchor_diff_domain,meta_external,meta_sus_words,script_external,script_sus_words,link_external,total_external,total_resources,external_resources,sfh_total_forms,sfh_blank_action,sfh_diff_domain,sfh_password_inputs,sfh_suspicious_inputs,iframe_src_count,iframe_src_hidden,iframe_src_size,iframe_src_diff_domain,iframe_src_no_sandbox,iframe_srcdoc_count,iframe_srcdoc_hidden,iframe_srcdoc_scripts,iframe_srcdoc_sus_words,total_iframes,inline_scripts,high_risk_patterns,medium_risk_patterns,low_risk_patterns,sus_js_diff_domain,nlp_suspicious_words,analyze_textual_sus_words,onmouseover_scripts,onmouseover_tags,right_click_scripts,right_click_tags,label
https://ladbrokes.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://consentframework.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
https://benjaminmoore.com,1,0,0,1,0,9,0,0,5,0,0,5,10,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,10,0,0,0,4,6,5,0,0,0,0,0
https://radiozet.pl,1,0,1,1,0,52,0,0,5,0,0,5,134,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,5,0,5,0,0,0,0,0
https://liv.ac.uk,1,0,0,1,1,195,0,0,1,0,0,1,11,1,2,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
https://nero.com,1,0,1,1,5,16,0,0,4,0,0,4,85,1,0,0,0,0,0,3,1,1,1,4,0,0,0,0,3,31,3,2,0,3,13,4,0,0,0,0,0
https://toobit.com,1,0,0,0,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,3,0,3,0,0,0,0,0
https://dnspod.com,1,1,0,0,0,0,0,0,7,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,7,0,7,0,0,0,0,0
https://blackpast.org,1,0,3,1,2,3,2,0,0,0,0,2,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1,0,4,2,1,0,1,0,0
https://doaj.org,1,0,0,1,9,18,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,3,1,0,0,0,0,0
https://tenorshare.com,1,0,1,1,3,14,0,0,5,0,0,5,114,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,6,0,0,0,5,67,5,0,0,0,0,0
