url,has_icon,favicon_diff_domain,favicon_invalid_ext,anchor_tags_present,anchor_empty_href,anchor_diff_domain,meta_external,meta_sus_words,script_external,script_sus_words,link_external,total_external,total_resources,external_resources,sfh_total_forms,sfh_blank_action,sfh_diff_domain,sfh_password_inputs,sfh_suspicious_inputs,iframe_src_count,iframe_src_hidden,iframe_src_size,iframe_src_diff_domain,iframe_src_no_sandbox,iframe_srcdoc_count,iframe_srcdoc_hidden,iframe_srcdoc_scripts,iframe_srcdoc_sus_words,total_iframes,inline_scripts,high_risk_patterns,medium_risk_patterns,low_risk_patterns,sus_js_diff_domain,nlp_suspicious_words,analyze_textual_sus_words,onmouseover_scripts,onmouseover_tags,right_click_scripts,right_click_tags,label
https://frontier.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://mawaqit.net,1,0,0,1,1,10,0,0,0,0,0,0,42,6,0,0,0,0,0,2,1,1,2,2,0,0,0,0,2,3,0,0,0,0,5,0,0,0,0,0,0
https://kobobooks.com,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://mathworks.com,1,0,0,1,8,9,0,0,1,0,0,1,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,0,0,0,0,0
https://bokeptoket.com,1,0,0,1,2,0,0,0,2,0,0,2,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,15,2,0,0,0,0,0
https://ioncube.com,0,0,0,1,9,4,0,0,4,0,0,4,17,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,4,9,4,0,0,0,0,0
https://yowindow.ru,1,0,0,1,0,19,2,0,1,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,3,0,0,0,0,0
https://cia.gov,1,0,0,1,0,8,1,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0
https://cosentino.com,1,0,3,1,30,10,0,0,4,0,0,4,243,4,4,4,0,0,0,4,2,2,4,4,0,0,0,0,4,19,0,0,1,1,4,4,0,0,0,0,0
https://chavesnamao.com.br,1,0,0,1,0,11,1,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0
