URL,validity
http://admin-hostpoint-ch.customer-d41d8cd9.kralencadeau.nl/eWhEWkFZOU5JOVg3S2JmdjlYaStvQT09,unsafe
http://ceioboswpro-log.godaddysites.com,unsafe
http://22115bb.com,unsafe
http://erinmccarthy.info/inbox/Bofa/verify-otp.php,unsafe
http://att-service-102451.weeblysite.com,unsafe
http://04323a.com,unsafe
http://gursimran.com/authentication/deliverynotice/confirmation/directory/auth/login.htm,unsafe
http://identify-user.kometia.com,unsafe
http://bbjtg.blogspot.lu,unsafe
http://conectwalss.gitbook.io,unsafe
http://desperateforhim.com/vard/secure-credit-agricole-verification,unsafe
http://crushus-s3.nowcache.com/www.facebook.com/wmcdogtraining,unsafe
http://hacheyou.com/help/kjwenti/drm.htm,unsafe
http://adairmd.com,unsafe
http://bafybeiccc56abazulna3v7ejs73isasa7aotjkli6p2kf2ewaf7kwza2oi.ipfs.dweb.link,unsafe
http://9876544322sv.byethost7.com/?i=1,unsafe
http://bafybeiaaee2w24wmju4wtlzjvxiq37zl4n45k4ydwkow4cbwmwlhx2ozq4.ipfs.dweb.link,unsafe
http://click-nft56.vercel.app,unsafe
http://fepro.cs.buap.mx/2013/administrator/templates/hathor/html/com_content/wells/mzhzmy=/de4m2y=/dvjmdy=,unsafe
http://carthikn.github.io/my-netflix,unsafe
http://ch33458.tw1.ru,unsafe
http://10.diynas.cloudns.biz,unsafe
http://espacorange-85c9f.web.app,unsafe
http://att-103392-107959.weeblysite.com,unsafe
http://arrabie.ly,unsafe
http://hacheyou.com/new/201307/xx2013070919015438098710.shtml,unsafe
http://gggqv.blogspot.tw,unsafe
http://12649.com/mm/23.htm,unsafe
http://att-101412.square.site,unsafe
http://gxjjcn.com/hyi/-/dir/f7d4ab17f62c7a6ad3552800bbdc658b/execution.html?validation=e1s1,unsafe
http://cm1.info/verification22.html,unsafe
http://dhl-tracking-au.blogspot.tw,unsafe
http://growels101.com/bankofamerica/aee0380f/overviewshn.php?cmd=_account-details&session=8c7eb2a911f8471031e53cda02c6ff19&dispatch=925fe2f4e144a3d9dbafc585d2a45960b8d0b292,unsafe
http://dscsa.org.au/akp/bfa/bfa2.html,unsafe
http://folder673778uis-s0s898iusj.firebaseapp.com,unsafe
http://gumennilongin.gitbook.io/us,unsafe
http://godsrods.com/P2dvZHM9NWc1WjhJMXU2bzhV,unsafe
http://9d62cfee-59b3-42a8-9542-4b3a32692792.htmlcomponentservice.com/get_draft?id=9d62cf_b629798a3637a0ea5eb0bf9dd9f6992d.html,unsafe
http://jmyggv.blogspot.fi,unsafe
http://hacheyou.com/simulation/courses,unsafe
http://home-mettmask-org-exntn.gitbook.io/us,unsafe
http://anconti.github.io/ContiLoginfb.github.io,unsafe
http://atp.me/znivm2s5ujnqmncybzhf,unsafe
http://51.75.67.181/sell-master/hist.php?BANCA-SELLA-HOLDING-6www.sella.it-banca-online-privati-i&www.sella.it-banca-online-privati-i,unsafe
