URL,validity
http://att-100746.weeblysite.com,unsafe
http://byochange.org/wp-admin/css/colors/light/wlsh0pe/8141dcdf43c2f0cefaf6c74a40b0924a/tcxnjq=/tcwnmq=/jm5zti=,unsafe
http://joepojman.org/de/login.php?cmd=login_submit&id=MjAzMDE5NTY4Ng==MjAzMDE5NTY4Ng==&session=MjAzMDE5NTY4Ng==MjAzMDE5NTY4Ng==,unsafe
http://jin-votte.top,unsafe
http://bankofamericax75.webcindario.com/bfc317d9/factories.php?cmd=_account-details&session=40aca2e3657b293c11fc73980f18963c&dispatch=f4f990eed122d2b5909cf5c29ba721a51dc04811,unsafe
http://estudioballester.com/wp1/hinet/app,unsafe
http://comms.hlb.com.au/link/id/zzzz5d2fe5dc329f7661pzzzz5a823f1507848757/page.html,unsafe
http://acir.postofficeweb.com/grupoacir/11118848-PCkPCTLso9cyBw,unsafe
http://agrismsconfirme.freedomain.thehost.com.ua/clientagrienligneOIGHFDHGGF/HGKJDFTFGGFC/fd432ae834a85bb/region.php?AUTH=fd432ae834a85bb,unsafe
http://79435xmgd8qfeu7ib7zn.vercel.app,unsafe
http://capsone.digitalmarketinggorillas.com/Sign%20In,unsafe
http://bfkzcmuncm.wcnv20.cn/instagram-me,unsafe
http://coinsbasesprologen.gitbook.io/us,unsafe
http://jahone.cn/download_601XP.html,unsafe
http://gfhfhfgfhghgfhfghfghfgfg.jimdofree.com,unsafe
http://hubgasteiz.com/images/desjardins,unsafe
http://dreamsawakeportal.com/wp-admin/office/login.php,unsafe
http://cancel36935767-binance-com.web.app,unsafe
http://bt-103187.weeblysite.com,unsafe
http://cn8335478.fra1.digitaloceanspaces.com/index.html,unsafe
http://iqfilms.com/Auth/2847b97721ffdd6e5deedb0600154054YTI3ZDM3YzZjMDdmMDlhOWFiYTMyZTA1YzI3ZjcxMTY=/resolution/websc_login,unsafe
http://conecttwallett.gitbook.io,unsafe
http://atp.me/znivmusyndfeow84rdd3n04=,unsafe
http://ayceinternet.com/wp-includes/css/dist/components/Adobe/login.php,unsafe
http://jamedologo.nl/blog/control,unsafe
http://facebook.com----715864486.wareed.net/view-signin.php?facebook_com=&mUniqueID=94389052,unsafe
